Entrez_A	Entrez_B	Score	ID
387	4131	1.791759469228055	2033
3611	7414	1.791759469228055	15819
4035	5879	1.791759469228055	1695
5468	6198	1.791759469228055	23187
5599	8202	1.791759469228055	6188
5608	6775	1.791759469228055	16203
5599	5608	1.791759469228055	6148
9855	998	1.791759469228055	8013
1051	7421	1.791759469228055	16663
28996	51701	1.791759469228055	29543
54700	5594	1.791759469228055	6803
1026	10498	1.791759469228055	20995
387	408	1.791759469228055	1942
5515	5595	1.791759469228055	6891
10524	4683	1.791759469228055	29230
5966	602	1.791759469228055	31265
253260	387	1.791759469228055	1885
5058	5595	1.791759469228055	6927
1387	6591	1.791759469228055	20127
5451	5608	1.791759469228055	16194
1793	998	1.791759469228055	7996
2475	5899	1.791759469228055	5241
387	8877	1.791759469228055	1939
1017	9133	1.791759469228055	20094
1387	675	1.791759469228055	20304
4843	6347	1.791759469228055	17128
3619	699	1.791759469228055	29165
4843	7297	1.791759469228055	17127
5170	5587	1.791759469228055	5445
5294	6387	1.791759469228055	111
7517	79728	1.791759469228055	32317
3691	5879	1.791759469228055	1685
5581	8517	1.791759469228055	16407
11319	351	1.791759469228055	28668
5599	6696	1.791759469228055	6193
2932	3066	1.791759469228055	23127
1017	3558	1.791759469228055	20090
3558	55509	1.791759469228055	23576
10451	998	1.791759469228055	7976
1977	27250	1.791759469228055	16786
2185	5595	1.791759469228055	6935
2626	7528	1.791759469228055	20736
5894	6198	1.791759469228055	7493
182	3565	1.791759469228055	29061
55740	998	1.791759469228055	7934
2113	4843	1.791759469228055	17159
5883	5888	1.791759469228055	29311
5894	6772	1.791759469228055	7447
382	998	1.791759469228055	7931
1026	7490	1.791759469228055	21064
2099	9039	1.791759469228055	16993
30009	3606	1.791759469228055	28379
1051	7037	1.791759469228055	16718
7031	8648	1.791759469228055	28908
2033	6595	1.791759469228055	20328
1839	3725	1.791759469228055	5892
22974	3796	1.791759469228055	31263
55740	7414	1.791759469228055	15800
6385	8038	1.791759469228055	27
23327	7046	1.791759469228055	29250
1487	7528	1.791759469228055	20731
2305	3175	1.791759469228055	32261
5594	6850	1.791759469228055	6765
4691	6135	1.791759469228055	29555
142	331	1.791759469228055	28643
4869	7852	1.791759469228055	192
1439	3562	1.791759469228055	29038
4137	84446	1.791759469228055	16213
5599	6850	1.791759469228055	6194
5594	9564	1.791759469228055	6793
4313	5604	1.791759469228055	7402
3667	5170	1.791759469228055	5435
23268	998	1.791759469228055	8023
64781	8772	1.791759469228055	28066
5594	6401	1.791759469228055	6816
55763	55770	1.791759469228055	15838
388	998	1.791759469228055	7948
1386	5156	1.791759469228055	6537
1051	5105	1.791759469228055	16717
2668	5595	1.791759469228055	6942
2033	6736	1.791759469228055	20512
3606	8767	1.791759469228055	28392
1499	3516	1.791759469228055	15517
2185	7414	1.791759469228055	15809
4254	9788	1.791759469228055	23160
3565	4853	1.791759469228055	29058
4609	5601	1.791759469228055	6314
29760	51285	1.791759469228055	7636
3059	7409	1.791759469228055	23360
1026	29108	1.791759469228055	21023
1901	5743	1.791759469228055	16033
51285	9564	1.791759469228055	7714
5594	5770	1.791759469228055	6645
2099	3726	1.791759469228055	16907
5743	959	1.791759469228055	17207
2147	7852	1.791759469228055	149
11200	994	1.791759469228055	29485
673	7534	1.791759469228055	7162
2475	5970	1.791759469228055	5350
6385	7035	1.791759469228055	42
4775	5743	1.791759469228055	17206
23236	5594	1.791759469228055	6636
1387	51701	1.791759469228055	20207
5335	5594	1.791759469228055	6646
51285	6198	1.791759469228055	7705
3480	3716	1.791759469228055	15727
2033	5757	1.791759469228055	20552
1050	8648	1.791759469228055	20908
1026	8454	1.791759469228055	21097
2099	604	1.791759469228055	16814
4168	4830	1.791759469228055	22788
378708	91442	1.791759469228055	32311
4286	466	1.791759469228055	5550
466	9261	1.791759469228055	5548
7074	8826	1.791759469228055	7244
63967	993	1.791759469228055	20652
1019	7343	1.791759469228055	29353
5170	5604	1.791759469228055	5378
3558	801	1.791759469228055	7754
10672	2099	1.791759469228055	15961
3480	7048	1.791759469228055	15738
5595	5867	1.791759469228055	7119
2033	57658	1.791759469228055	20570
387	5599	1.791759469228055	1717
2033	2274	1.791759469228055	20374
1758	3569	1.791759469228055	28273
1906	5599	1.791759469228055	6094
1052	3630	1.791759469228055	22647
2475	3598	1.791759469228055	5337
5340	6387	1.791759469228055	81
3725	7337	1.791759469228055	5789
1387	595	1.791759469228055	20199
23265	55770	1.791759469228055	28482
10640	23265	1.791759469228055	28483
56848	9294	1.791759469228055	16042
1052	1387	1.791759469228055	20201
51285	6347	1.791759469228055	7728
381	382	1.791759469228055	15647
10987	3727	1.791759469228055	31494
1026	28996	1.791759469228055	21090
27252	387	1.791759469228055	1844
3586	57379	1.791759469228055	31398
3552	8878	1.791759469228055	28973
673	7529	1.791759469228055	7155
3630	7026	1.791759469228055	22655
1729	5879	1.791759469228055	1645
5601	841	1.791759469228055	6382
382	51454	1.791759469228055	15669
2185	367	1.791759469228055	16476
1969	3090	1.791759469228055	15712
3725	5617	1.791759469228055	6019
1398	387	1.791759469228055	1789
3667	51285	1.791759469228055	7659
23566	644353	1.791759469228055	16013
5300	673	1.791759469228055	7212
1326	673	1.791759469228055	7205
4804	57498	1.791759469228055	28958
355	5728	1.791759469228055	23262
2475	4776	1.791759469228055	5366
1387	3665	1.791759469228055	20242
2932	8493	1.791759469228055	23060
3559	5970	1.791759469228055	23504
2735	644353	1.791759469228055	15992
5566	673	1.791759469228055	7171
25780	5579	1.791759469228055	16359
10856	790	1.791759469228055	29594
1850	5599	1.791759469228055	6208
10399	3725	1.791759469228055	5906
130367	5338	1.791759469228055	5536
3565	632	1.791759469228055	29104
3572	8600	1.791759469228055	28250
5594	7538	1.791759469228055	6603
2309	861	1.791759469228055	22978
5170	6774	1.791759469228055	5372
3725	983	1.791759469228055	5916
673	7249	1.791759469228055	7199
2932	8445	1.791759469228055	23059
2353	9252	1.791759469228055	6403
6016	673	1.791759469228055	7213
154	644353	1.791759469228055	16015
1785	1956	1.791759469228055	227
11200	332	1.791759469228055	29484
51285	5335	1.791759469228055	7619
5579	5599	1.791759469228055	6097
51285	8878	1.791759469228055	7691
673	857	1.791759469228055	7173
5595	8986	1.791759469228055	6391
3558	5579	1.791759469228055	16349
4240	5879	1.791759469228055	1642
10287	4914	1.791759469228055	28219
5594	6352	1.791759469228055	67
1051	51285	1.791759469228055	7675
1386	9252	1.791759469228055	6397
5579	7124	1.791759469228055	16350
5580	8877	1.791759469228055	2267
5879	6382	1.791759469228055	1641
3480	627	1.791759469228055	15721
7185	959	1.791759469228055	28509
5338	7124	1.791759469228055	5526
1387	55502	1.791759469228055	20224
2932	545	1.791759469228055	23058
2185	7094	1.791759469228055	16489
3678	6387	1.791759469228055	90
51285	891	1.791759469228055	7667
1387	79753	1.791759469228055	20245
5594	8611	1.791759469228055	6588
3559	3561	1.791759469228055	23481
284217	3915	1.791759469228055	2127
4846	805	1.791759469228055	7826
1606	1959	1.791759469228055	29366
1997	7010	1.791759469228055	28120
1017	2475	1.791759469228055	5296
5928	6667	1.791759469228055	20616
3565	4988	1.791759469228055	29091
1387	55902	1.791759469228055	20156
5884	5983	1.791759469228055	31309
4018	5581	1.791759469228055	16392
6256	8202	1.791759469228055	28791
2768	387	1.791759469228055	1808
10818	9564	1.791759469228055	16097
5170	5584	1.791759469228055	5406
2099	4654	1.791759469228055	16895
1457	9627	1.791759469228055	29011
10451	1435	1.791759469228055	15918
1147	5588	1.791759469228055	16456
1432	5604	1.791759469228055	7321
4313	5580	1.791759469228055	2183
3558	5778	1.791759469228055	23558
5594	6356	1.791759469228055	6693
10403	701	1.791759469228055	31218
1906	3586	1.791759469228055	16306
1457	7088	1.791759469228055	29009
2033	3713	1.791759469228055	20534
1778	81565	1.791759469228055	31258
2888	7010	1.791759469228055	28118
3681	7412	1.791759469228055	28474
1020	3569	1.791759469228055	16116
5996	6387	1.791759469228055	100
2308	5170	1.791759469228055	5413
5594	64781	1.791759469228055	6712
5580	7412	1.791759469228055	2298
3553	8767	1.791759469228055	28428
1386	890	1.791759469228055	6480
5595	8877	1.791759469228055	7026
1387	7421	1.791759469228055	20146
4846	808	1.791759469228055	7853
1616	5599	1.791759469228055	6185
5595	9495	1.791759469228055	7028
387	4240	1.791759469228055	2065
5601	6868	1.791759469228055	6316
208	842	1.791759469228055	22934
5915	8648	1.791759469228055	28852
7185	835	1.791759469228055	28603
1051	6198	1.791759469228055	16682
5594	56848	1.791759469228055	6704
3643	805	1.791759469228055	7846
3725	3909	1.791759469228055	2135
1499	6711	1.791759469228055	15573
4893	805	1.791759469228055	7841
5743	644353	1.791759469228055	17240
4792	5580	1.791759469228055	2226
3845	805	1.791759469228055	7840
3606	6778	1.791759469228055	22779
57459	5928	1.791759469228055	20623
1909	387	1.791759469228055	1786
3725	673	1.791759469228055	5580
23770	801	1.791759469228055	7769
5743	759	1.791759469228055	17226
4893	801	1.791759469228055	7787
53615	5928	1.791759469228055	20627
2147	6093	1.791759469228055	258
4035	5155	1.791759469228055	22711
5156	5595	1.791759469228055	7096
10672	1903	1.791759469228055	15942
3480	5595	1.791759469228055	7103
2308	2932	1.791759469228055	23041
10419	5580	1.791759469228055	2239
790	8607	1.791759469228055	29584
64781	8844	1.791759469228055	7286
4214	51285	1.791759469228055	7584
29843	3725	1.791759469228055	5902
23327	4803	1.791759469228055	28170
1906	3689	1.791759469228055	16329
1387	3558	1.791759469228055	20262
3065	3725	1.791759469228055	5794
2769	5330	1.791759469228055	16522
801	836	1.791759469228055	7765
5330	9630	1.791759469228055	16521
835	983	1.791759469228055	20775
2151	5594	1.791759469228055	6587
3725	84335	1.791759469228055	5711
5580	7534	1.791759469228055	2173
5451	595	1.791759469228055	22852
10891	1649	1.791759469228055	16729
3725	6934	1.791759469228055	5879
2810	3725	1.791759469228055	5574
2167	3569	1.791759469228055	28275
1944	2045	1.791759469228055	16086
5595	5788	1.791759469228055	7066
1399	5594	1.791759469228055	6684
2147	7225	1.791759469228055	267
144100	4301	1.791759469228055	15597
1786	5601	1.791759469228055	6342
23387	2475	1.791759469228055	5320
1630	5595	1.791759469228055	7077
3725	57169	1.791759469228055	5795
1051	23411	1.791759469228055	16645
5137	5581	1.791759469228055	16391
1050	2309	1.791759469228055	20913
10521	2033	1.791759469228055	20572
1026	8089	1.791759469228055	21081
4301	5819	1.791759469228055	15601
2768	9138	1.791759469228055	15931
185	6198	1.791759469228055	23217
3479	4792	1.791759469228055	15759
2041	25791	1.791759469228055	16077
5894	8408	1.791759469228055	7567
2290	2309	1.791759469228055	22988
5601	89780	1.791759469228055	6347
2099	718	1.791759469228055	16960
2316	5588	1.791759469228055	16465
2475	51719	1.791759469228055	5321
5590	5599	1.791759469228055	6064
2817	7422	1.791759469228055	18336
2475	324	1.791759469228055	5217
3932	5921	1.791759469228055	10947
3576	5617	1.791759469228055	3234
140823	2113	1.791759469228055	26042
1081	3576	1.791759469228055	3230
2113	4089	1.791759469228055	26051
3845	5921	1.791759469228055	10956
2022	3397	1.791759469228055	31898
5921	6237	1.791759469228055	10943
26018	9146	1.791759469228055	26081
10399	7157	1.791759469228055	10923
2324	2335	1.791759469228055	788
10399	55294	1.791759469228055	10917
3551	834	1.791759469228055	17872
3576	867	1.791759469228055	3217
112744	6347	1.791759469228055	31666
3673	4313	1.791759469228055	10974
2113	3565	1.791759469228055	26037
3659	9021	1.791759469228055	13634
1051	9021	1.791759469228055	13631
2113	2908	1.791759469228055	26033
2113	2625	1.791759469228055	26021
3678	5909	1.791759469228055	814
5618	9021	1.791759469228055	13612
4313	6591	1.791759469228055	11006
23411	5966	1.791759469228055	22341
1956	2810	1.791759469228055	3258
2060	9101	1.791759469228055	26006
3551	920	1.791759469228055	17900
5290	6256	1.791759469228055	4195
3678	80781	1.791759469228055	823
4313	7039	1.791759469228055	11023
102	4853	1.791759469228055	30811
3635	613	1.791759469228055	13683
10399	6462	1.791759469228055	10910
5781	6773	1.791759469228055	13746
1261	25769	1.791759469228055	31907
2547	4691	1.791759469228055	24425
3576	6591	1.791759469228055	3173
5747	81	1.791759469228055	1244
2782	2792	1.791759469228055	26155
5781	7010	1.791759469228055	13763
1869	331	1.791759469228055	18999
2782	408	1.791759469228055	26148
1437	3398	1.791759469228055	10788
1902	3576	1.791759469228055	3183
1869	842	1.791759469228055	18997
1437	1499	1.791759469228055	10800
2547	4609	1.791759469228055	21829
1437	4878	1.791759469228055	10808
1437	7412	1.791759469228055	10811
388	5747	1.791759469228055	1236
55824	5781	1.791759469228055	13743
5781	920	1.791759469228055	13741
5781	919	1.791759469228055	13740
3932	5781	1.791759469228055	13739
1949	2048	1.791759469228055	10849
389	5747	1.791759469228055	1241
2048	8867	1.791759469228055	10858
2064	5291	1.791759469228055	4231
3635	5579	1.791759469228055	13701
64781	7430	1.791759469228055	10883
10399	2782	1.791759469228055	10887
10399	354	1.791759469228055	10907
3630	3635	1.791759469228055	13688
10111	7158	1.791759469228055	30328
23085	3551	1.791759469228055	17827
1050	7042	1.791759469228055	18851
1857	4609	1.791759469228055	21895
3689	3952	1.791759469228055	24598
5566	5914	1.791759469228055	11184
1956	378	1.791759469228055	3308
140823	3678	1.791759469228055	849
5566	596	1.791759469228055	11174
1019	7042	1.791759469228055	18853
1027	5290	1.791759469228055	4190
4609	5308	1.791759469228055	21889
3654	5970	1.791759469228055	17955
5566	55869	1.791759469228055	11163
4609	83439	1.791759469228055	21883
23411	5888	1.791759469228055	22322
1487	23411	1.791759469228055	22325
5566	5573	1.791759469228055	11208
1956	5515	1.791759469228055	3313
156	407	1.791759469228055	18836
29760	5777	1.791759469228055	13450
10159	4040	1.791759469228055	25896
10672	5566	1.791759469228055	11223
2319	23411	1.791759469228055	22315
1284	7040	1.791759469228055	11241
19	7040	1.791759469228055	11249
4609	7088	1.791759469228055	21903
2159	5327	1.791759469228055	30778
2934	5747	1.791759469228055	1181
4790	6868	1.791759469228055	13417
2625	4790	1.791759469228055	13414
3611	4666	1.791759469228055	30387
3681	3689	1.791759469228055	30772
2118	4609	1.791759469228055	21910
6009	64798	1.791759469228055	25946
23411	595	1.791759469228055	22326
4043	5649	1.791759469228055	18862
330	8517	1.791759469228055	17919
3624	93	1.791759469228055	31891
1956	5601	1.791759469228055	3266
3690	4313	1.791759469228055	11040
10451	4313	1.791759469228055	11046
23327	5290	1.791759469228055	4188
1445	920	1.791759469228055	24524
6464	9655	1.791759469228055	13575
1956	6197	1.791759469228055	3271
3726	4313	1.791759469228055	11052
367	4313	1.791759469228055	11059
4313	83439	1.791759469228055	11060
10987	7428	1.791759469228055	31678
1445	7535	1.791759469228055	24532
10498	23411	1.791759469228055	22337
23411	354	1.791759469228055	22334
3667	5566	1.791759469228055	11143
1869	6595	1.791759469228055	18893
1499	3678	1.791759469228055	837
1439	3568	1.791759469228055	31880
3560	6464	1.791759469228055	13547
6464	9846	1.791759469228055	13541
3162	4313	1.791759469228055	11107
841	8517	1.791759469228055	17931
4763	6237	1.791759469228055	11117
4092	4609	1.791759469228055	21865
25	6464	1.791759469228055	13530
1956	5605	1.791759469228055	3290
3952	7295	1.791759469228055	24560
5566	5979	1.791759469228055	11140
5566	5906	1.791759469228055	11141
4353	920	1.791759469228055	26175
2335	4846	1.791759469228055	764
1839	6714	1.791759469228055	2994
2335	3694	1.791759469228055	697
4683	7015	1.791759469228055	30125
7029	7161	1.791759469228055	19210
4322	6714	1.791759469228055	3060
4478	6714	1.791759469228055	3057
3726	55509	1.791759469228055	24232
10014	2624	1.791759469228055	26437
23523	814	1.791759469228055	26447
644353	8766	1.791759469228055	30851
2623	2908	1.791759469228055	26449
2623	7181	1.791759469228055	26453
5337	64798	1.791759469228055	10264
3675	3691	1.791759469228055	30870
2658	4089	1.791759469228055	30091
2624	7037	1.791759469228055	26496
1719	7029	1.791759469228055	19194
8829	9723	1.791759469228055	31941
63970	7161	1.791759469228055	22441
5579	6885	1.791759469228055	14071
4609	5328	1.791759469228055	21705
2908	4654	1.791759469228055	26377
2309	7161	1.791759469228055	22423
4092	4654	1.791759469228055	26373
4691	6714	1.791759469228055	3068
4361	7015	1.791759469228055	30130
6885	8323	1.791759469228055	14055
7029	993	1.791759469228055	19181
10818	6654	1.791759469228055	4416
5268	581	1.791759469228055	10372
1277	2335	1.791759469228055	716
1399	6654	1.791759469228055	4407
467	581	1.791759469228055	10391
2022	4089	1.791759469228055	30090
5747	6382	1.791759469228055	1298
83933	8841	1.791759469228055	26500
3611	6714	1.791759469228055	3019
3065	4792	1.791759469228055	14247
5747	8877	1.791759469228055	1323
3592	3594	1.791759469228055	31959
4093	90	1.791759469228055	30052
3196	4093	1.791759469228055	30054
4086	8021	1.791759469228055	10087
4086	9765	1.791759469228055	10094
6714	8648	1.791759469228055	3010
1017	3065	1.791759469228055	14223
405	9612	1.791759469228055	26565
1019	4208	1.791759469228055	10130
5467	9612	1.791759469228055	26560
5916	9612	1.791759469228055	26556
4208	6929	1.791759469228055	10150
10499	4208	1.791759469228055	10151
10013	9734	1.791759469228055	26503
5747	695	1.791759469228055	1319
4792	9612	1.791759469228055	26543
8535	8841	1.791759469228055	26533
472	8945	1.791759469228055	19249
5914	8841	1.791759469228055	26527
4092	8841	1.791759469228055	26521
4846	5590	1.791759469228055	10207
356	847	1.791759469228055	24197
356	891	1.791759469228055	24198
285	5747	1.791759469228055	1307
3655	3918	1.791759469228055	30883
2549	3791	1.791759469228055	10226
2185	2549	1.791759469228055	10229
3439	3455	1.791759469228055	24206
581	834	1.791759469228055	10401
3713	3726	1.791759469228055	24258
29760	3265	1.791759469228055	10716
3055	9564	1.791759469228055	13876
1796	2268	1.791759469228055	13856
2064	836	1.791759469228055	10654
4801	7161	1.791759469228055	22385
4853	4855	1.791759469228055	30831
2268	3383	1.791759469228055	13871
25	836	1.791759469228055	10639
1839	836	1.791759469228055	10633
4609	4792	1.791759469228055	21721
5591	58190	1.791759469228055	24356
30011	5295	1.791759469228055	4314
1791	27434	1.791759469228055	24345
144455	7027	1.791759469228055	19068
5581	836	1.791759469228055	10601
105371893	55824	1.791759469228055	26248
2268	25	1.791759469228055	13853
26271	51343	1.791759469228055	31912
51720	641	1.791759469228055	30228
3265	5335	1.791759469228055	10676
1947	1949	1.791759469228055	13841
50484	7161	1.791759469228055	22380
3265	3667	1.791759469228055	10690
2932	3265	1.791759469228055	10691
54386	7520	1.791759469228055	24393
3593	6347	1.791759469228055	31660
5111	7520	1.791759469228055	24403
5970	920	1.791759469228055	26195
25	640	1.791759469228055	13819
1869	7026	1.791759469228055	19032
3265	644353	1.791759469228055	10714
6273	7161	1.791759469228055	22394
25	3932	1.791759469228055	13909
3932	9564	1.791759469228055	13910
2475	6464	1.791759469228055	5213
23368	581	1.791759469228055	10419
5295	841	1.791759469228055	4390
1147	841	1.791759469228055	17747
581	840	1.791759469228055	10444
4609	675	1.791759469228055	21731
5739	8766	1.791759469228055	30850
7027	7298	1.791759469228055	19144
1432	581	1.791759469228055	10460
6775	8809	1.791759469228055	24279
7027	7161	1.791759469228055	19143
4609	8626	1.791759469228055	21735
25	7525	1.791759469228055	13983
5295	6256	1.791759469228055	4372
1719	7027	1.791759469228055	19124
3576	4772	1.791759469228055	3113
1796	3932	1.791759469228055	13914
30009	3002	1.791759469228055	24320
388	396	1.791759469228055	26280
23468	7027	1.791759469228055	19107
3932	4609	1.791759469228055	13949
64858	7014	1.791759469228055	30173
3479	5295	1.791759469228055	4337
4609	9913	1.791759469228055	21766
3932	5728	1.791759469228055	13930
10413	83737	1.791759469228055	26261
641	7014	1.791759469228055	30200
2335	8516	1.791759469228055	744
5295	7010	1.791759469228055	4328
144455	990	1.791759469228055	19079
144455	6241	1.791759469228055	19076
3549	8643	1.791759469228055	18814
2549	5747	1.791759469228055	1173
4609	7248	1.791759469228055	21911
5062	6850	1.791759469228055	18498
50943	6776	1.791759469228055	12142
7325	8648	1.791759469228055	25337
3170	7325	1.791759469228055	25351
1399	3458	1.791759469228055	12837
7477	8322	1.791759469228055	31791
1051	6776	1.791759469228055	12108
10109	999	1.791759469228055	3768
3791	7448	1.791759469228055	18220
839	843	1.791759469228055	25009
1154	6776	1.791759469228055	12105
331	355	1.791759469228055	25379
2277	2321	1.791759469228055	18532
3091	3098	1.791759469228055	30545
1399	6464	1.791759469228055	12814
1956	4137	1.791759469228055	3525
429	55502	1.791759469228055	30567
1847	3569	1.791759469228055	25317
1956	9266	1.791759469228055	3530
5062	9459	1.791759469228055	18491
6259	8325	1.791759469228055	31787
10092	10094	1.791759469228055	3775
331	857	1.791759469228055	18486
5781	6777	1.791759469228055	12178
4035	867	1.791759469228055	12792
7088	7089	1.791759469228055	30576
3718	6777	1.791759469228055	12192
1956	57732	1.791759469228055	3547
2185	6777	1.791759469228055	12205
1154	6777	1.791759469228055	12207
355	5609	1.791759469228055	25407
1956	5829	1.791759469228055	3515
4018	5728	1.791759469228055	12874
4609	661	1.791759469228055	22028
3716	5610	1.791759469228055	18154
4233	5728	1.791759469228055	11910
3630	7448	1.791759469228055	18597
637	8795	1.791759469228055	24940
1445	5578	1.791759469228055	1109
5228	5335	1.791759469228055	12961
4018	5335	1.791759469228055	12957
4233	595	1.791759469228055	11931
1385	1950	1.791759469228055	3870
5578	93649	1.791759469228055	1107
4916	5335	1.791759469228055	12943
4908	5335	1.791759469228055	12941
4609	4830	1.791759469228055	22020
207	5578	1.791759469228055	967
324	81624	1.791759469228055	3839
3655	5328	1.791759469228055	22203
3716	8600	1.791759469228055	18182
3685	961	1.791759469228055	18558
2057	3635	1.791759469228055	12013
10787	26999	1.791759469228055	3830
1399	2057	1.791759469228055	12018
5335	8660	1.791759469228055	12899
3597	3716	1.791759469228055	18188
1124	2475	1.791759469228055	3817
3064	4436	1.791759469228055	25423
3630	5328	1.791759469228055	22206
3635	80271	1.791759469228055	12884
4609	8202	1.791759469228055	22043
3567	6777	1.791759469228055	12208
1832	1956	1.791759469228055	3556
1956	6093	1.791759469228055	3346
2185	5578	1.791759469228055	1016
3717	5159	1.791759469228055	12601
2264	4684	1.791759469228055	3666
3717	9146	1.791759469228055	12609
4869	891	1.791759469228055	25120
3559	596	1.791759469228055	12450
3717	3791	1.791759469228055	12618
112476	6383	1.791759469228055	3679
1655	5111	1.791759469228055	25273
5451	596	1.791759469228055	12433
2033	4846	1.791759469228055	18377
355	4170	1.791759469228055	22177
112476	3815	1.791759469228055	3682
2623	596	1.791759469228055	12413
5371	6597	1.791759469228055	25197
1030	596	1.791759469228055	12469
285	4846	1.791759469228055	18362
55662	7422	1.791759469228055	18318
4851	92737	1.791759469228055	30637
2538	6927	1.791759469228055	31777
2261	860	1.791759469228055	3655
4846	7010	1.791759469228055	18351
3516	54567	1.791759469228055	30654
2261	6464	1.791759469228055	3649
3516	84441	1.791759469228055	30651
6929	8850	1.791759469228055	22151
10817	2261	1.791759469228055	3646
3066	57459	1.791759469228055	25150
2056	8648	1.791759469228055	12563
2056	3172	1.791759469228055	12561
2261	5781	1.791759469228055	3644
860	8850	1.791759469228055	22152
3717	7076	1.791759469228055	12643
26271	891	1.791759469228055	25106
1439	3717	1.791759469228055	12649
6597	9314	1.791759469228055	25216
5909	867	1.791759469228055	12756
1509	6609	1.791759469228055	25256
6839	860	1.791759469228055	30595
5829	867	1.791759469228055	12739
10153	8626	1.791759469228055	25235
2034	3791	1.791759469228055	18257
2290	860	1.791759469228055	30601
4087	860	1.791759469228055	30602
3066	596	1.791759469228055	12295
7422	857	1.791759469228055	18264
5336	867	1.791759469228055	12715
3685	7422	1.791759469228055	18267
1487	3516	1.791759469228055	30608
4000	839	1.791759469228055	25057
1487	6934	1.791759469228055	30617
3717	4283	1.791759469228055	12683
10006	8874	1.791759469228055	3711
130367	596	1.791759469228055	12360
596	7431	1.791759469228055	12365
2149	5578	1.791759469228055	1050
10006	7408	1.791759469228055	3707
5578	5582	1.791759469228055	1007
50848	83700	1.791759469228055	30677
3594	3717	1.791759469228055	12669
253868	596	1.791759469228055	12378
8850	8932	1.791759469228055	22130
1643	6597	1.791759469228055	25199
4772	596	1.791759469228055	12394
596	814	1.791759469228055	12396
3688	4609	1.791759469228055	950
4233	6464	1.791759469228055	11889
5335	6452	1.791759469228055	12982
2887	3667	1.791759469228055	18030
57154	8945	1.791759469228055	25789
324	7421	1.791759469228055	24735
3169	6469	1.791759469228055	18747
3667	7297	1.791759469228055	18038
2066	6464	1.791759469228055	11485
2066	3717	1.791759469228055	11482
1950	8874	1.791759469228055	4036
5781	8660	1.791759469228055	12985
2066	7039	1.791759469228055	11471
1950	7251	1.791759469228055	4045
4322	5054	1.791759469228055	22291
2064	4193	1.791759469228055	11441
11059	2064	1.791759469228055	11440
10818	4915	1.791759469228055	18024
122953	1432	1.791759469228055	13242
11127	6469	1.791759469228055	18737
54778	8312	1.791759469228055	25761
208	3667	1.791759469228055	18060
3371	5747	1.791759469228055	1136
8312	89780	1.791759469228055	25741
6010	6121	1.791759469228055	31840
324	5308	1.791759469228055	24768
3667	4609	1.791759469228055	18069
51588	7421	1.791759469228055	25718
1432	5916	1.791759469228055	13204
4609	5521	1.791759469228055	21957
324	3398	1.791759469228055	24773
50846	6469	1.791759469228055	18714
2022	90	1.791759469228055	31829
1950	2937	1.791759469228055	3996
1855	5602	1.791759469228055	25846
4040	4609	1.791759469228055	21936
1855	85407	1.791759469228055	25850
4097	4609	1.791759469228055	21922
7040	8061	1.791759469228055	11309
3689	5329	1.791759469228055	30403
55816	5979	1.791759469228055	17992
3002	4790	1.791759469228055	13391
10787	8936	1.791759469228055	4100
183	3727	1.791759469228055	24654
4321	5329	1.791759469228055	30409
7803	8073	1.791759469228055	24659
659	7040	1.791759469228055	11323
2624	4609	1.791759469228055	21920
409	7040	1.791759469228055	11334
2059	867	1.791759469228055	4086
1950	3383	1.791759469228055	4078
4036	5727	1.791759469228055	18797
1997	4790	1.791759469228055	13361
11127	2736	1.791759469228055	18774
4790	4846	1.791759469228055	13359
177	3684	1.791759469228055	30760
174	7325	1.791759469228055	24671
4790	597	1.791759469228055	13343
23411	6898	1.791759469228055	22304
2066	374	1.791759469228055	11394
2735	9023	1.791759469228055	18783
1445	1796	1.791759469228055	18011
1950	7074	1.791759469228055	4056
1950	3481	1.791759469228055	4055
1540	4790	1.791759469228055	13324
2064	3655	1.791759469228055	11411
4790	8915	1.791759469228055	13319
2064	3552	1.791759469228055	11415
7094	7448	1.791759469228055	18084
4092	5054	1.791759469228055	22266
3084	351	1.791759469228055	11625
2268	4067	1.791759469228055	13018
1147	4067	1.791759469228055	13061
3676	6696	1.791759469228055	25558
1499	3688	1.791759469228055	929
4792	6696	1.791759469228055	25553
1950	6093	1.791759469228055	3931
5054	7161	1.791759469228055	22239
3082	7414	1.791759469228055	11804
2246	5328	1.791759469228055	22237
27113	3082	1.791759469228055	11818
1950	6654	1.791759469228055	3901
3082	8626	1.791759469228055	11832
3688	3690	1.791759469228055	937
1956	4193	1.791759469228055	3463
3082	5111	1.791759469228055	11840
3082	8795	1.791759469228055	11841
1281	3479	1.791759469228055	11751
3082	50855	1.791759469228055	11845
1601	7048	1.791759469228055	30721
5468	5770	1.791759469228055	18145
5770	8660	1.791759469228055	13008
10603	5770	1.791759469228055	18147
1154	8660	1.791759469228055	13001
1959	604	1.791759469228055	24926
10253	3082	1.791759469228055	11875
2246	3082	1.791759469228055	11877
6198	8660	1.791759469228055	12995
1956	4914	1.791759469228055	3475
6778	8660	1.791759469228055	12990
2887	8660	1.791759469228055	12989
1956	3570	1.791759469228055	3479
3688	7045	1.791759469228055	922
4067	6622	1.791759469228055	13083
405	64344	1.791759469228055	30453
1432	7391	1.791759469228055	13142
23368	9540	1.791759469228055	24798
3084	5137	1.791759469228055	11634
7159	9540	1.791759469228055	24801
8626	9540	1.791759469228055	24802
